name,price,label
kelloggs nutrigrain strawberry 37g,0.6,Food & Drink
nature valley protein chocolate  peanut bar 40g,1,Food & Drink
stockwell  co granola 1kg,1.75,Food & Drink
wicked kitchen cinnamon  3 seeds porridge 70g,1,Food & Drink
dorset cereals muesli crunch dark chocolate hazelnut 400g,4,Food & Drink
dorset cereals muesli fruit  nut crunch 400g,4,Food & Drink
jordans deluxe dark chocolate granola  strawberries 550g,4.3,Food & Drink
spoon cereals happy gut granola mpl  cinnamon 350g,4,Food & Drink
rude health organic ultimate granola 400g,3.5,Food & Drink
weetabix on the go chocolate drink 3pack 750ml,3,Food & Drink
natures path gorilla munch corn puffs 300g,3,Food & Drink
flahavans high fibre prdge oats 320g,3.3,Food & Drink
weetabix on the go plus breakfast drink vanilla 330ml,2,Food & Drink
weetabix on the go breakfast chocolate brownie 330ml,2,Food & Drink
moma jumbo porridge peanut butter  maple syrup sachets 8x35g,2.75,Food & Drink
flahavens porridge immunity boost raspberry 320g,3.3,Food & Drink
alpen chocolate swiss style muesli 550g,2.7,Food & Drink
moma jumbo oat porridge coconut  chia 6 x 35g,2.9,Food & Drink
rude health fruity date porridge 400g,2.95,Food & Drink
quaker vibrant oats summer fruits porridge 233g,2.4,Food & Drink
biome apple  cinnamon prebiotic porridge 400g,2.95,Food & Drink
moma jumbo oat porridge almond butter  salted caramel 6x35g,2.9,Food & Drink
biome super seedy nutty prebiotic porridge 400g,2.95,Food & Drink
rude health low sugar granola almond  hazelnut 400g,3.5,Food & Drink
quaker ultimate hearty  rich porridge oats 750g,2,Food & Drink
quaker oat so simple strawberry raspberry porridge 10 x 339g,2.75,Food & Drink
rude health 5 grain 5 seed porridge 400g,2.95,Food & Drink
rude health chocolate crunch granola 400g,3.5,Food & Drink
moma jumbo porridge raspberry chia  pumpkin seeds 8x35g,2.75,Food & Drink
eat natural gold cranberry  macadamia fruit bar 45g,1,Food & Drink
nakd cocoa delight 35g,1,Food & Drink
walkers classic variety multipack crisps 22x25g,4.25,Food & Drink
peperami original 5 pack 5x225g,2.5,Food & Drink
peperami mini original 10x10g,2.5,Food & Drink
walkers quavers cheese 12x16g,2.75,Food & Drink
walkers classic variety crisps 12 x 25g,2.75,Food & Drink
walkers ready salted crisps 12 x 25g,2.75,Food & Drink
walkers sunbites sun ripenedsweet chilli 6 x 25g,1.75,Food & Drink
tesco lightly salted tortilla chips 200g,1,Food & Drink
walkers squares salt  vinegar snacks 6x22g,1.75,Food & Drink
kettle sea salt  balsamic vinegar crisps 5 x 25g,1.95,Food & Drink
tesco sweet  salted popcorn 110g,1.1,Food & Drink
mccoys salt  malt vinegar crisps 6x25g,1.75,Food & Drink
jacobs mini cheddars original 6 x 23g,1.5,Food & Drink
mccoys flame grilled steak crisps 6x25g,1.75,Food & Drink
walkers quavers cheese snacks 6x16g,1.75,Food & Drink
discos assorted crisps 6x255g,1.25,Food & Drink
kp hula hoops bbq beef 6x24g,1.75,Food & Drink
mccoys classic variety crisps 6x25g,1.75,Food & Drink
snack a jacks bbq 5 x 19g,1.75,Food & Drink
walkers wotsits cheese snacks 6x165g,1.75,Food & Drink
popworks chipotle chilli popped crisps 5x17g,1.85,Food & Drink
seabrook sea salted potato crisps 6 x 25g,1.3,Food & Drink
kp hula hoops original 6x24g,1.75,Food & Drink
tesco finest lightly salted crisps 150g,1.25,Food & Drink
nik naks nice  spicy corn snacks 6x20g,1.25,Food & Drink
kp skips prawn cocktail crisps 6 x 131g,1.25,Food & Drink
tesco finest lightly sea salted crinkle cut crisps 150g,1.25,Food & Drink
walkers salt  vinegar crisps 6x25g,1.75,Food & Drink
cheetos puffs flamin hot snacks 6x13g,1.25,Food & Drink
walkers prawn cocktail crisps 6x25g,1.75,Food & Drink
walkers ready salted crisps 6x25g,1.75,Food & Drink
walkers cheese  onion crisps 6x25g,1.75,Food & Drink
pom bear original crisps 6 x 13g,1.25,Food & Drink
space raiders pickled onion flavoured crisp 6x13g,1,Food & Drink
smiths frazzles crispy bacon 6 x 18g,1.15,Food & Drink
roysters bubble chips tbone steak flavoured 5x21g,1,Food & Drink
tesco ready salted crisps 6x25g,1,Food & Drink
tesco bunny bites 6x19g,1.15,Food & Drink
pringles original 200g,2,Food & Drink
pringles sour cream  onion 200g,2,Food & Drink
stockwell  co lightly salted tortilla 200g,0.48,Food & Drink
stockwell  co ready salted crisps 6x25g,0.82,Food & Drink
tesco ridge cut variety crisps 6x30g,1,Food & Drink
stockwell  co roasted  salted cashews 125g,0.73,Food & Drink
eat real hummus chips sea salt  balsamic vinegar 135g,2,Food & Drink
hula hoops puft salted 6x15g,1.8,Food & Drink
hula hoops puft beef 6x15g,1.8,Food & Drink
walkers wotsits cheese 12x165g,2.75,Food & Drink
walkers cheese  onion crisps 12 x 25g,2.75,Food & Drink
doritos chilli heatwave 5x30g,1.95,Food & Drink
kettle sour cream  sweet onion potato chips 130g,2,Food & Drink
walkers sunbites sour cream  black pepper 6x25g,1.75,Food & Drink
hula hoops variety pack 12x24g,3,Food & Drink
hula hoops original crisps multipack 12x24g,3,Food & Drink
walkers sensations thai sweet chilli crisps 5x25g,1.9,Food & Drink
doritos chilli heatwave tortilla chips 180g,2,Food & Drink
kettle sweet chilli  sour cream potato chips 130g,2,Food & Drink
doritos tangy cheese tortilla chips 180g,2,Food & Drink
pringles multigrain less salt sour cream  chilli 166g,2,Food & Drink
kettle lightly salted potato chips 130g,2,Food & Drink
mccoys cheddar  onion crisps 6x25g,1.75,Food & Drink
doritos cool original tortilla chips 180g,2,Food & Drink
kettle ssalt  black peppercorns potato chips 130g,2,Food & Drink
walkers french fries variety snacks 6x18g,1.75,Food & Drink
walker monster munch pickled onion crisp 6x20g,1.75,Food & Drink
tesco cool tortilla chips 200g,1,Food & Drink
propercorn sweet  salty popcorn 6x14g,1.8,Food & Drink
tesco potato chips 150g,1,Food & Drink
wheat crunchies crispy bacon 6 x 20g,1.25,Food & Drink
tesco finest mature cheddar  onion crisps 150g,1.25,Food & Drink
tesco finest sea salt chardonnay vinegar crisps 150g,1.25,Food & Drink
tesco finest sea salt  black pepper crisps 150g,1.25,Food & Drink
tesco onion rings snacks 150g,1,Food & Drink
cheetos cheese puffs snack 6 x 13g,1.25,Food & Drink
kettle mature cheddar  red onion potato chips 130g,2,Food & Drink
walkers variety crisps 6x25g,1.75,Food & Drink
space raiders beef flavoured corn snacks 6x13g,1,Food & Drink
tesco cheese savouries snacks 250g,1,Food & Drink
tesco sweet  salted popcorn 6x14g,1.1,Food & Drink
pringles texas bbq crisps 200g,2,Food & Drink
pringles salt and vinegar 200g,2,Food & Drink
tesco variety crisps 30x25g,3.9,Food & Drink
tesco ridge cut crisp meaty variety 6x30g,1,Food & Drink
stockwell  co roasted  salted peanuts 200g,0.46,Food & Drink
walkers meaty variety multipack crisps 22 x 25g,4.25,Food & Drink
wild west original beef jerky 60g,3,Food & Drink
cruga chilli biltong beef gluten free 60g,3,Food & Drink
tyrrells crisps lightlyseasalted crisps 150g,2.3,Food & Drink
peperami hot 5 pack 5x225g,2.5,Food & Drink
jacobs mini cheddars original 14 pack 322g,2.25,Food & Drink
hula hoops puft salt  vinegar 6x15g,1.8,Food & Drink
kings wagyu beef jerky 45g,3,Food & Drink
tesco salted popcorn 85g,1.1,Food & Drink
walkers french fries ready salted 6x18g,1.75,Food & Drink
sensations thai sweet chilli 150g,1.99,Food & Drink
popchips bbq popped potato chips 85g,2,Food & Drink
walkers doritos tangy cheese 5x30g,1.95,Food & Drink
burts mature chedspring onioncrisps 150g,1.85,Food & Drink
mccoys thai sweet chicken ridge cut crisps 6x25g,1.75,Food & Drink
kp hula hoops salt  vinegar 6x24g,1.75,Food & Drink
walkers monster munch roast beef 6x20g,1.75,Food & Drink
jacobs mini cheddars red leicester 6x23g,1.5,Food & Drink
walkers baked cheese  onion crisps 6 x 22g,1.75,Food & Drink
tesco bacon rashers snacks 150g,1,Food & Drink
walkers less salt lightly salted crisp 6x25g,1.75,Food & Drink
burts potato chips with sea salt 150g,1.85,Food & Drink
snack a jacks salt  vinegar 5x19g,1.75,Food & Drink
tesco finest crinkle cut roast beef crisps 150g,1.25,Food & Drink
smiths chipstick salt  vinegar snack 6 x17g,1.25,Food & Drink
nik naks rib  saucy corn snacks 6x20g,1.25,Food & Drink
walkers roast chicken crisps 6x25g,1.75,Food & Drink
pom bear cheese  onion crisps 6 pack 6 x 13g,1.25,Food & Drink
walkers smoky bacon crisps 6x25g,1.75,Food & Drink
walkers salt  shake crisps 6x24g,1.75,Food & Drink
tesco mini poppadoms 70g,1,Food & Drink
tesco twirls salt  vinegar snacks 125g,1,Food & Drink
walkers bugles southern style bbq 110g,0.99,Food & Drink
kp original salted peanuts 250g,2.65,Food & Drink
doritos dippers hint of paprika 270g,2.5,Food & Drink
doritos dippers hint of salt tortilla chips 270g,2.5,Food & Drink
tyrrells sea salted  cider vinegar crisps 150g,2.3,Food & Drink
tesco unsalted mixed nuts 200g,2,Food & Drink
tyrrells crisps mature cheddar  chive 150g,2.3,Food & Drink
walker sensation thai sweet chilli nuts 150g,1.99,Food & Drink
walkers monster munch multipack 12x20g,2.75,Food & Drink
walkers squares variety snacks 12x22g,2.75,Food & Drink
tesco roasted salted peanuts 550g,2,Food & Drink
walkers meaty variety crisps 12x25g,2.75,Food & Drink
mr porky original scratchings 65g,0.85,Food & Drink
popchips sour cream  onion potato chips 85g,2,Food & Drink
walkers french fries variety snacks 12x18g,2.75,Food & Drink
real foods original corn thins 150g,1.2,Food & Drink
walkers baked sea salt 6 x 22g,1.75,Food & Drink
tesco sweet chilli coated peanuts 200g,1.2,Food & Drink
walkers quavers prawn cocktail 6x16g,1.75,Food & Drink
popchips bbq flavour 5x17g,1.85,Food & Drink
kp hula hoops family 6x24g,1.75,Food & Drink
propercorn lightly sea salt popcorn 6x10g,1.8,Food & Drink
flower  white mango passion fruit smoothie mallow bar 35g,1.3,Food & Drink
pringles sour cream  onion crisps 165g,1.69,Food & Drink
tesco cheese puff snacks 150g,1,Food & Drink
pringles original crisps 165g,1.69,Food & Drink
seabrook cheese  onion sixer 6 pack,1.3,Food & Drink
butterkist toffee popcorn 6x20g,1.25,Food & Drink
walkers less salt mild cheese  onion crisps 6 x 25g,1.75,Food & Drink
tesco unsalted mixed nuts  raisins 500g,2.25,Food & Drink
seabrook prawn prawn cocktail sixer 6 pack,1.3,Food & Drink
stockwell  co fruit and nut mix 200g,0.55,Food & Drink
tesco meaty variety crisps 30x25g,3.9,Food & Drink
stockwell  co roasted  salted peanuts 400g,0.91,Food & Drink
tesco cheese curls 10 pack 150g,1.35,Food & Drink
butterkist cinema sweet popcorn 100g,1.7,Food & Drink
kp dry roasted peanuts 250g,2.65,Food & Drink
kp original salted peanuts 415g,3.5,Food & Drink
tesco roasted salted cashew nuts 350g,4,Food & Drink
kiddylicious veggie straws multipack 4x12g,2.65,Food & Drink
butterkist toffee popcorn 170g,1.7,Food & Drink
jacobs mini cheddars 14 pack red leicester 322g,2.25,Food & Drink
penn state salted pretzels 175g,1.5,Food & Drink
penn state sour cream  chive pretzels 175g,1.5,Food & Drink
tesco roasted salted mixed nuts 200g,2,Food & Drink
tesco finest root vegetable with sea salt crisps 125g,1.6,Food & Drink
walkers wotsits giants cheese snacks 130g,1.99,Food & Drink
sensations lime  coriander chutney poppadoms 825g,1.99,Food & Drink
tesco dry roasted peanuts 550g,2,Food & Drink
jacobs cracker crisps sour cream  chive 150g,1.25,Food & Drink
popchips sea salt  vinegar chips 85g,2,Food & Drink
tesco jumbo roasted salted cashew nuts 150g,2,Food & Drink
tesco sweet popcorn 110g,1.1,Food & Drink
walkers baked salt  vinegar crisps 6 x 22g,1.75,Food & Drink
walkers less salt salt  vinegar crisp 6x25g,1.75,Food & Drink
mr porky crispy pork strips 35g,1,Food & Drink
penn state sour cream  chive pretzels 6x22g,1.25,Food & Drink
tesco dry roasted peanuts 200g,1,Food & Drink
pringles texas bbq crisps 165g,1.69,Food & Drink
butterkist cinema sweet popcorn 6x12g,1.25,Food & Drink
pringles prawn cocktail 200g,2,Food & Drink
walkers baked prawn cocktail crisps 6 x 22g,1.75,Food & Drink
walkers marmite crisps 6x25g,1.75,Food & Drink
tesco finest prawn marie rose crisps 150g,1.25,Food & Drink
tesco honey roast peanuts  cashews 200g,1.65,Food & Drink
pringles paprika crisps 200g,2,Food & Drink
graze bbq crunch 28g,1,Food & Drink
graze chilli  lime nuts 38g,1,Food & Drink
tesco sour cream  chive combo mix 150g,1,Food & Drink
tesco lentil curls 6 pack 120g,1.05,Food & Drink
butterkist microwave salted popcorn 3x60g,2.2,Food & Drink
butterkist microwave popcorn sweet  salted 3x60g,2.2,Food & Drink
butterkist microwave sweet popcorn 3x60g,2.2,Food & Drink
tesco roasted  salted pistachio nuts 300g,3.35,Food & Drink
kp dry roasted peanuts 415g,3.5,Food & Drink
walkers wotsits crunchy cheese snacks 140g,1.99,Food & Drink
peperami chorizo 5x20g,2.5,Food & Drink
properchips salt  vinegar lentil chips 85g,2,Food & Drink
proper chips 85g bbq,2,Food & Drink
graze bbq crunch 104g,2.5,Food & Drink
doritos mild salsa dip 300g,2.5,Food & Drink
walkers sensations honey  salt peanut 145g,1.99,Food & Drink
jacobs mini crunchlets tangy cheddar 6x17g,2,Food & Drink
tesco roasted salted pistachio nuts 150g,1.7,Food & Drink
itsu crispy seaweed thins multipack 3x5g,2,Food & Drink
walkers quavers salt  vinegar snacks 6 x 16g,1.75,Food & Drink
pringles sizzln sweet chilli crisps 180g,2.1,Food & Drink
sensations oven roast chicken  thyme 150g,1.99,Food & Drink
proper chips 85g sea salt,2,Food & Drink
jacobs mini cheddars smoky bbq 6 x 23g,1.5,Food & Drink
tesco honey roasted cashews 150g,2,Food & Drink
walkers variety cheese  onion  ready salted crisps 12x25g,2.75,Food & Drink
popchips original popped potato chips 85g,2,Food & Drink
walkers variety ready salted vngr crisps 12x25g,2.75,Food & Drink
mccoys sizzling king prawn crisps multipack 6x25g,1.75,Food & Drink
tesco nacho cheese tortilla chips 200g,1,Food & Drink
proper chips bbq lentil chips 5x14g,1.7,Food & Drink
tesco tortilla chips hot chill flavour 200g,1,Food & Drink
big hoops bbq beef grab bag crisps 45g,0.9,Food & Drink
tesco roasted salted peanuts 200g,1,Food & Drink
snack a jacks sour cream  chive 5x19g,1.75,Food & Drink
pringles salt  vinegar crisps 165g,1.69,Food & Drink
pringles cheese and onion 200g,2,Food & Drink
cheeselets 125g,1.1,Food & Drink
tesco onion rings 10 pack 170g,1.35,Food & Drink
skips prawn cocktail sharing crisps 65g,1,Food & Drink
lor decafeine instant coffee 150g,6,Food & Drink
doritos nacho cheese dip 280g,2.5,Food & Drink
tyrrells mixed root vegetable crisps 125g,2.3,Food & Drink
tesco roasted  salted almonds 100g,1.5,Food & Drink
kp salt  vinegar peanuts 225g,2.65,Food & Drink
tesco chilli rice crackers 125g,1.5,Food & Drink
doritos hot salsa dip 300g,2.5,Food & Drink
walkers wotsits crunchy flamin hot 140g,1.99,Food & Drink
walkers giant monster munch pickled onion 85g,2,Food & Drink
jacobs mini crunchlets cheddar  onion 6x17g,2,Food & Drink
doritos dippers hint of sour cream  onion tortilla 270g,2.5,Food & Drink
kettle sourdough bites parmesan  balsamic vinegar 120g,1.99,Food & Drink
jacobs twiglets 150g,2.1,Food & Drink
walkers max strong jalapeno and cheese crisps 150g,1.99,Food & Drink
walkers wotsits flamin hot snacks 6 x 16g,1.75,Food & Drink
kp flavour kravers caribbean jerk sauce peanuts 140g,2.5,Food & Drink
pringles sizzln kickin sour cream crisps 180g,2.1,Food & Drink
tesco roasted salted cashew nuts 150g,2,Food & Drink
tesco jumbo roasted salted peanuts 200g,1.2,Food & Drink
doritos loaded pepperoni pizza tortilla chips 180g,1.99,Food & Drink
tesco unsalted roasted monkey nuts 300g,1.3,Food & Drink
graze punchy nut punchy protein sharing bag 118g,2.5,Food & Drink
tesco biltong original 40g,1.5,Food & Drink
sensations mango  chilli chutney poppadoms 825g,1.99,Food & Drink
walkers wotsits giants prawn cocktail snacks 105g,1.99,Food & Drink
popchips popped potato chips thai sweet chilli 85g,2,Food & Drink
walkers wotsits giants flamin hot snacks 130g,1.99,Food & Drink
tesco bbq flavoured coated peanuts 200g,1.2,Food & Drink
proper chips salt  vinegar lentil chips 5 x 14g,1.7,Food & Drink
tesco bombay mix 200g,0.95,Food & Drink
walkers max paprika crisps 50g,0.9,Food & Drink
hula hoops flavarings spicy crisps 90g,1,Food & Drink
walkers bugles cheese 110g,0.99,Food & Drink
doritos stax smokey bbq ribs tortilla chips 170g,1,Food & Drink
doritos stax sour cream  onion tortilla chips 170g,1,Food & Drink
kp unsalted peanuts 250g,2.65,Food & Drink
butterkist sweet  salted popcorn 100g,1.7,Food & Drink
old el paso nachips original 185g,1.9,Food & Drink
tyrrells mediterranean herb crisps 150g,2.3,Food & Drink
forest feast roasted salt  vinegar nut mix 120g,3.2,Food & Drink
old el paso original cheesy baked nacho kit 505g,3.19,Food & Drink
kiddylicious cheesy veggie straws 4x12g,2.65,Food & Drink
walkers giant monster munch roast beef 85g,2,Food & Drink
sensation walkers mexian smoked chilli nuts 150g,1.99,Food & Drink
propercorn lightly sea salted 70g,1.6,Food & Drink
kettle bites onion bhaji naan 120g,1.99,Food & Drink
tesco jerky original 40g,1.5,Food & Drink
graze sea salt  pepper veggie protein power 128g,2.5,Food & Drink
tesco sea salt  black pepper cashew nuts 150g,2,Food & Drink
sensations onion  balsamic vinegar 150g,1.99,Food & Drink
love corn sea salt 115g,2,Food & Drink
pringles multigrain less salt roast chicken rosemary 166g,2,Food & Drink
popworks protein sweet bbq popped crisps 85g,1.9,Food & Drink
tyrrells lentil crisps sweet chilli  red pepper 80g,2,Food & Drink
propercorn salted microwave popcorn 3x70g,2.25,Food & Drink
doritos triple cheese pizza tortilla chips 180g,1.99,Food & Drink
walkers baked ready salted 375g,0.9,Food & Drink
walkers max strong hot sauce blaze crisps 6x27g,1.75,Food & Drink
walkers max fiery prawn cocktail crisps 6x27g,1.75,Food & Drink
pringles smokey bacon crisps 200g,2,Food & Drink
mccoys flame grilled steak grab bag 45g,0.9,Food & Drink
tesco unsalted mixed nuts  raisins 250g,1.35,Food & Drink
